55^Georgia (1995)^ ^115 minutes^February 15, 2000^1995^English ^Drama ^Jennifer Jason Leigh|Mare Winningham|Ted Levine|Max Perlich|John Doe|John C. Reilly|Jimmy Witherspoon|Jason Carter|Jennifer Jason Leigh|Mare Winningham|Ted Levine|Max Perlich|John Doe ^Ulu Grosbard 
57^Home for the Holidays (1995)^ ^103 minutes^September 4, 2001^1995^English|Español ^Drama ^Holly Hunter|Robert Downey Jr.|Anne Bancroft|Charles Durning|Claire Danes|Dylan McDermott|Geraldine Chaplin|Steve Guttenberg|David Strathairn|Cynthia Stevenson|Holly Hunter|Robert Downey Jr.|Anne Bancroft|Charles Durning|Claire Danes ^Jodie Foster 
58^Postman, The (Postino, Il) (1994)^ ^108 minutes^March 14, 2000^1994^Italiano|Español ^Comedy|Drama|Romance ^Philippe Noiret|Massimo Troisi|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti|Mariano Rigillo|Anna Bonaiuto|Simona Caparrini|Carlo Di Maio|Nando Neri|Vincenzo Di Sauro|Orazio Stracuzzi|Sergio Solli|Alfredo Cozzolino|Philippe Noiret|Massimo Troisi|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti ^Michael Radford 
59^Confessional, The (Confessionnal, Le) (1995)^ ^100 minutes^February 15, 1997^1995^English|Français ^Drama|Mystery ^Lothaire Bluteau|Patrick Goyette|Jean-Louis Millette|Kristin Scott Thomas|Ron Burrage ^Robert Lepage 
60^Indian in the Cupboard, The (1995)^ ^96 minutes^July 3, 2001^1995^English ^Adventure|Children|Fantasy ^Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat|Steve Coogan|David Keith|Sakina Jaffrey|Vincent Kartheiser|Nestor Serrano|Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat ^Frank Oz 
61^Eye for an Eye (1996)^ ^101 minutes^April 16, 2002^1996^English|Français|한국어/조선말|Español ^Drama|Thriller ^Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard|Joe Mantegna|Olivia Burnette|Alexandra Kyle|Keith David|Philip Baker Hall|Natalija Nogulich|Armin Shimerman|Nicholas Cascone|Darrell Larson|Cynthia Rothrock|Wanda Acuna|Sierra Pecheur|Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard ^John Schlesinger 
62^Mr. Holland's Opus (1995)^ ^137 minutes^August 24, 1999^1995^English ^Drama ^Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy|Alicia Witt|Nicholas John Renner|Joseph Anderson|Anthony Natale|Jean Louisa Kelly|Terrence Howard|Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy ^Stephen Herek 
63^Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)^ ^89 minutes^September 20, 2005^1996^English|Español ^Comedy|Crime ^Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Vivica A. Fox|Rappin' Granny|Suli McCullough|Bernie Mac|Faizon Love|Keenen Ivory Wayans|Kim Wayans|Helen Martin|Virginia Watson|Darrel Heath|Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Vivica A. Fox ^Paris Barclay 
64^Two if by Sea (1996)^ ^96 minutes^March 21, 2000^1996^English ^Comedy|Romance ^Sandra Bullock|Denis Leary|Yaphet Kotto|Stephen Dillane|Tracey Cherelle Jones|Julia Montgomery Brown|Claire Rankin|Jane Moffat|Mike Starr|Jonathan Tucker|Wayne Robson|Michael Badalucco|Sandra Bullock|Denis Leary|Yaphet Kotto|Stephen Dillane|Tracey Cherelle Jones ^Bill Bennett 
65^Bio-Dome (1996)^ ^88 minutes^April 16, 2002^1996^English|Pусский ^Comedy ^Pauly Shore|Stephen Baldwin|Joey Lauren Adams|Teresa Hill|William Atherton|Dara Tomanovich|Kevin West|Denise Dowse|Kylie Minogue|Kyle Gass|Jack Black|Rose McGowan|Pauly Shore|Stephen Baldwin|Joey Lauren Adams|Teresa Hill|William Atherton ^Jason Bloom 
66^Lawnmower Man 2: Beyond Cyberspace (1996)^ ^92 minutes^October 7, 2003^1996^English|Magyar ^Action|Sci-Fi|Thriller ^Patrick Bergin|Matt Frewer|Austin O'Brien|Ely Pouget|Camille Cooper|Patrick LaBrecque|Crystal Celeste Grant|Sean P. Young|Mathew Valencia|Kevin Conway|Trever O'Brien|Richard Fancy|Castulo Guerra|Molly Shannon|Ellis E. Williams|Patrick Bergin|Matt Frewer|Austin O'Brien|Ely Pouget|Camille Cooper ^Farhad Mann 
68^French Twist (Gazon maudit) (1995)^ ^95 minutes^August 5, 2003^1995^Français|Español ^Comedy|Romance ^Victoria Abril|Josiane Balasko|Alain Chabat|Ticky Holgado|Catherine Hiegel|Katrine Boorman|Telsche Boorman|Véronique Barrault|Victoria Abril|Josiane Balasko|Alain Chabat|Ticky Holgado|Catherine Hiegel ^Josiane Balasko 
69^Friday (1995)^ ^91 minutes^March 22, 1999^1995^English ^Comedy ^Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon|Anna Maria Horsford|Regina King|Paula Jai Parker|Faizon Love|DJ Pooh|Tony Cox|Anthony Johnson|Bernie Mac|Meagan Good|Terri J. Vaughn|F. Gary Gray|Reynaldo Rey|Michael Clarke Duncan|Ice Cube|Chris Tucker|Nia Long|Tommy 'Tiny' Lister|John Witherspoon ^F. Gary Gray 
70^From Dusk Till Dawn (1996)^ ^108 minutes^October 3, 2000^1996^English|Español ^Action|Comedy|Horror|Thriller ^George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu|Salma Hayek|Cheech Marin|Danny Trejo|Tom Savini|Fred Williamson|Michael Parks|Brenda Hillhouse|John Saxon|Marc Lawrence|Kelly Preston|John Hawkes|Tito Larriva|Peter Atanasoff|Johnny Vatos Hernandez|Aimee Graham|Heidi McNeal|Ernest M. Garcia|Gregory Nicotero|Cristos|Mike Moroff|Tia Texada|Janine Jordae|Ungela Brockman|Michelle Berube|Michael McKay|Jake McKinnon|Walter Phelan|Wayne Toth|George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu ^Robert Rodriguez 
71^Fair Game (1995)^ ^91 minutes^December 12, 2000^1995^English|Español ^Action ^William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval|Johann Carlo|Salma Hayek|John Bedford Lloyd|Jenette Goldstein|Paul Dillon|Olek Krupa|Gustav Vintas|Marc Macaulay|Ruben Rabasa|Sonny Carl Davis|William Baldwin|Cindy Crawford|Steven Berkoff|Christopher McDonald|Miguel Sandoval ^Andrew Sipes 
72^Kicking and Screaming (1995)^ ^96 minutes^August 22, 2006^1995^English ^Comedy|Drama ^Josh Hamilton|Olivia d'Abo|Carlos Jacott|Eric Stoltz|Chris Eigeman|Jason Wiles|Parker Posey|Samuel Gould|Catherine Kellner|Jonathan Baumbach|Peter Czernin|Eliza Roberts|Christopher Reed|Noah Baumbach|Dean Cameron|Elliott Gould|David DeLuise|Cara Buono|Perrey Reeves|Lauren Katz|John Lehr|Josh Hamilton|Olivia d'Abo|Carlos Jacott|Eric Stoltz|Chris Eigeman ^Noah Baumbach 
73^Misérables, Les (1995)^ ^175 minutes^February 15, 2000^1995^Français ^Drama|War ^Jean-Paul Belmondo|Michel Boujenah|Alessandra Martines|Salomé Lelouch|Annie Girardot|Philippe Léotard|Philippe Khorsand|Ticky Holgado|Rufus|Nicole Croisille|William Leymergie|Jean Marais|Micheline Presle|Darry Cowl|Clémentine Célarié|Daniel Toscan du Plantier|Jean-Paul Belmondo|Michel Boujenah|Alessandra Martines|Salomé Lelouch|Annie Girardot ^Claude Lelouch 
74^Bed of Roses (1996)^ ^87 minutes^July 27, 1999^1996^English ^Drama|Romance ^Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina|Debra Monk|Mary Alice|Kenneth Cranham|Ally Walker|Anne Pitoniak|Michael Haley|Cass Morgan|Gina Torres|Nick Tate|Víctor Sierra|Michael Mantell|Zachary Chaltiel|Claire Jacobs|Paul Cassell|Yvonne Zima|Desiree Casado|Aldis Hodge|Jessica Brooks Grant|Jonathan Nocera|Leah Pepper|Donna Jean Fogel|S.A. Griffin|Edith Blume|Liz Sinclair|Al Cerullo|John D. Bair|Jamie Harrold|Adrian Lee|Andrea Leigh|Benjamin Rutkowski|Christian Slater|Mary Stuart Masterson|Pamela Adlon|Josh Brolin|Brian Tarantina ^Michael Goldenberg 
76^Screamers (1995)^ ^108 minutes^July 29, 1998^1995^English ^Action|Sci-Fi|Thriller ^Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Liliana Komorowska|Michael Caloz|Jason Cavalier|Ron White|Charles Edwin Powell|Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Liliana Komorowska ^Christian Duguay 
77^Nico Icon (1995)^ ^70 minutes^January 14, 1998^1995^Deutsch|English ^Documentary ^Nico|Tina Aumont|Jackson Browne|John Cale|Paul Morrissey|Viva|Ari Boulogne|Nico|Tina Aumont|Jackson Browne|John Cale|Paul Morrissey ^Susanne Ofteringer 
78^Crossing Guard, The (1995)^ ^111 minutes^November 16, 1999^1995^English ^Action|Crime|Drama|Thriller ^Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie|Richard Bradford|Priscilla Barnes|David Baerwald|Robbie Robertson|John Savage|Kari Wuhrer|Jennifer Leigh Warren|Kellita Smith|Bobby Cooper|Jeff Morris|Buddy Anderson|Edward L. Katz|Joe Viterelli|Eileen Ryan|Ryo Ishibashi|Dennis Fanning|Lisa Crawford|Jay Koiwai|Elizabeth Gilliam|Michael Ryan|Matthew Ryan|Leo Penn|Penelope Allen|Richard C. Sarafian|Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie ^Sean Penn 
79^Juror, The (1996)^ ^118 minutes^July 29, 1998^1996^English ^Drama|Thriller ^Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini|Lindsay Crouse|Tony Lo Bianco|Michael Constantine|Matt Craven|Todd Susman|Michael Rispoli|Julie Halston|Frank Adonis|Matthew Cowles|Polly Adams|Demi Moore|Alec Baldwin|Joseph Gordon-Levitt|Anne Heche|James Gandolfini ^Brian Gibson 
80^White Balloon, The (Badkonake sefid) (1995)^ ^85 minutes^February 15, 2000^1995^فارسی ^Children|Drama ^Aida Mohammadkhani|Mohsen Kafili|Fereshteh Sadre Orafaiy|Anna Borkowska|Mohammad Shahani ^Jafar Panahi 
81^Things to Do in Denver When You're Dead (1995)^ ^116 minutes^June 29, 1999^1995^English ^Crime|Drama|Romance ^Andy García|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams|Jack Warden|Steve Buscemi|Fairuza Balk|Gabrielle Anwar|Christopher Walken|Michael Nicolosi|Sarah Trigger|David Stratton|Jenny McCarthy|Andy García|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams ^Gary Fleder 
82^Antonia's Line (Antonia) (1995)^ ^102 minutes^December 10, 2002^1995^Nederlands ^Comedy|Drama ^Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Esther Vriesendorp|Arne Bang-Hansen|Thyrza Ravesteijn|Mil Seghers|Jan Decleir|Elsie de Brauw|Reinout Bussemaker|Marina de Graaf|Wimie Wilhelm|Fran Waller Zeper|Willeke van Ammelrooy|Els Dottermans|Dora van der Groen|Veerle van Overloop|Esther Vriesendorp ^Marleen Gorris 
83^Once Upon a Time... When We Were Colored (1995)^ ^115 minutes^January 12, 1999^1996^English ^Drama|Romance ^Al Freeman| Jr.|Phylicia Rashād|Paula Kelly|Salli Richardson-Whitfield|Anna Maria Horsford|Bernie Casey|Isaac Hayes|Ray J|Polly Bergen|Taj Mahal|Leon Robinson|Al Freeman|Jr.|Phylicia Rashād|Paula Kelly|Salli Richardson-Whitfield ^Tim Reid 
84^Last Summer in the Hamptons (1995)^ ^108 minutes^February 18, 2003^1995^English ^Comedy|Drama ^Victoria Foyt|Viveca Lindfors|Jon Robin Baitz|Savannah Smith Boucher|Roscoe Lee Browne|Andre Gregory|Nick Gregory|Melissa Leo|Roddy McDowall|Martha Plimpton|Ron Rifkin|Diane Salinger|Brooke Smith|Kristoffer Tabori|Holland Taylor|Henry Jaglom|Victoria Foyt|Viveca Lindfors|Jon Robin Baitz|Savannah Smith Boucher|Roscoe Lee Browne ^Henry Jaglom 
85^Angels and Insects (1995)^ ^118 minutes^March 19, 2002^1995^English ^Drama|Romance ^Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall|Annette Badland|Chris Larkin|Anna Massey|Mark Rylance|Kristin Scott Thomas|Patsy Kensit|Jeremy Kemp|Douglas Henshall ^Philip Haas 
86^White Squall (1996)^ ^129 minutes^June 22, 1999^1996^Dansk|English|Français|Deutsch ^Action|Adventure|Drama ^Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto|Ryan Phillippe|David Lascher|David Lascher|Eric Michael Cole|Jason Marsden|David Selby|Julio Oscar Mechoso|Zeljko Ivanek|Balthazar Getty|Ethan Embry|Jeff Bridges|Caroline Goodall|John Savage|Scott Wolf|Jeremy Sisto ^Ridley Scott 
87^Dunston Checks In (1996)^ ^88 minutes^May 28, 2002^1996^English|Français|Pусский ^Children|Comedy ^Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack|Paul Reubens|Glenn Shadix|Nathan Davis|Jennifer Bassey|Judith Scott|Bruce Beatty|Danny Comden|Steven Gilborn|Lois De Banzie|Natalie Core|Paula Malcomson|Jason Alexander|Faye Dunaway|Eric Lloyd|Rupert Everett|Graham Sack ^Ken Kwapis 
88^Black Sheep (1996)^ ^87 minutes^July 16, 2002^1996^English ^Comedy ^Chris Farley|David Spade|Grant Heslov|Tim Matheson|Gary Busey|Bruce McGill|Christine Ebersole|Timothy Carhart|Michael Patrick Carter|Boyd Banks|David St. James|Skip O'Brien|Branden R. Morgan|Gypsy Spheeris|John Ashker|Jonathan Everett Lewis|Chris Farley|David Spade|Grant Heslov|Tim Matheson|Gary Busey ^Penelope Spheeris 
89^Nick of Time (1995)^ ^90 minutes^June 22, 1999^1995^English ^Action|Thriller ^Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia|Peter Strauss|Gloria Reuben|Marsha Mason|Miguel Nájera|Bill Smitrovich|G.D. Spradlin|Charles Carroll|Johnny Depp|Courtney Chase|Charles S. Dutton|Christopher Walken|Roma Maffia ^John Badham 
92^Mary Reilly (1996)^ ^104 minutes^February 1, 2000^1996^English ^Drama|Horror|Thriller ^Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close|Kathy Staff|Michael Sheen|Bronagh Gallagher|Linda Bassett|Ciarán Hinds|Henry Goodman|Julia Roberts|John Malkovich|George Cole|Michael Gambon|Glenn Close ^Stephen Frears 
93^Vampire in Brooklyn (1995)^ ^100 minutes^January 29, 2002^1995^English ^Comedy|Horror|Romance ^Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|W. Earl Brown|Simbi Khali|Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon ^Wes Craven 
94^Beautiful Girls (1996)^ ^112 minutes^April 20, 1999^1996^English ^Comedy|Drama|Romance ^Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton|Uma Thurman|Mira Sorvino|Michael Rapaport|Rosie O'Donnell|Pruitt Taylor Vince|Max Perlich|Martha Plimpton|Natalie Portman|Anne Bobby|Richard Bright|Sam Robards|David Arquette|Adam LeFevre|John Carroll Lynch|Tom Gibis|Greg Dulli|John Scurti|Frank Anello|Camille D'Ambrose|Sarah Katz|Martin Ruben|Allison Levine|Earl R. Burt|Trent Nicholas Thompson|Nicole Ranallo|Joyce Lacey|Anne W. Erickson|Oliver Osterberg|Sterling Robson|Herbie Ade|Tammara Melloy|Lori J. Ness|Rachel Oliva|Tomas Settell|Matt Dillon|Noah Emmerich|Annabeth Gish|Lauren Holly|Timothy Hutton ^Ted Demme 
95^Broken Arrow (1996)^ ^108 minutes^March 9, 1999^1996^English ^Action|Adventure|Thriller ^John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton|Frank Whaley|Howie Long|Vondie Curtis-Hall|Jack Thompson|Vyto Ruginis|Ousaun Elam|Shaun Toub|Casey Biggs|Jeffrey J. Stephen|Joey Box|John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton ^John Woo 
96^In the Bleak Midwinter (1995)^ ^99 minutes^February 15, 1997^1995^English ^Comedy|Drama ^Richard Briers|Joan Collins|Michael Maloney|Nicholas Farrell|Jennifer Saunders|Julia Sawalha|Celia Imrie|John Sessions|Adrian Scarborough|Hetta Charnley|Gerard Horan|Brian Pettifer|Patrick Doyle|Shaun Prendergast|Richard Briers|Joan Collins|Michael Maloney|Nicholas Farrell|Jennifer Saunders ^Kenneth Branagh 
97^Hate (Haine, La) (1995)^ ^98 minutes^April 17, 2007^1995^Français ^Crime|Drama ^Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Souleymane Dicko|Héloïse Rauth|Benoît Magimel|Edouard Montoute|Marc Duret|Joseph Momo|Vincent Lindon|Christophe Rossignon|Mathieu Kassovitz|Philippe Nahon|Zinedine Soualem|Rywka Wajsbrot|Olga Abrego|Laurent Labasse|Choukri Gabteni|Karin Viard|Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Souleymane Dicko ^Mathieu Kassovitz 
98^Shopping (1994)^ ^105 minutes^July 31, 2001^1994^English ^Action|Thriller ^Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull|Jonathan Pryce|Ralph Ineson|Eamonn Walker|Lee Whitlock|Jason Isaacs|Melanie Hill|Tilly Vosburgh|Brian Croucher|Chris Constantinou|Clint Dyer|Simon Bateso|Polly Moore|Vinny Mann|Julian Sandell|Daniel Newman|Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean ^Paul W.S. Anderson 
99^Heidi Fleiss: Hollywood Madam (1995)^ ^106 minutes^January 25, 2000^1995^English ^Documentary ^Nick Broomfield|Heidi Fleiss|Madam Alex|Ivan Nagy|Corinne Bohrer|Ron Jeremy|Daryl Gates|Nick Broomfield|Heidi Fleiss|Madam Alex|Ivan Nagy|Corinne Bohrer ^Nick Broomfield 
100^City Hall (1996)^ ^111 minutes^July 27, 1999^1996^English ^Drama|Thriller ^Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer|Richard Schiff|Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau ^Harold Becker 
101^Bottle Rocket (1996)^ ^91 minutes^December 22, 1998^1996^Español|English ^Adventure|Comedy|Crime|Romance ^Luke Wilson|Owen Wilson|Lumi Cavazos|Andrew Wilson|Robert Musgrave|Haley Miller|James Caan|Ned Dowd|Shea Fowler|Brian Tenenbaum|Jenni Tooley|Temple Nash|Luke Wilson|Owen Wilson|Lumi Cavazos|Andrew Wilson|Robert Musgrave ^Wes Anderson 
102^Mr. Wrong (1996)^ ^96 minutes^June 4, 2002^1996^English ^Comedy ^Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright|Hope Davis|Ellen Cleghorne|Christine Cattell|Robert Goulet|Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright ^Nick Castle 
103^Unforgettable (1996)^ ^106 minutes^July 23, 1999^1996^English ^Mystery|Sci-Fi|Thriller ^Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer|Duncan Fraser|Colleen Rennison|Caroline Elliott|Stellina Rusich|Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer ^John Dahl 
104^Happy Gilmore (1996)^ ^92 minutes^February 24, 1998^1996^English ^Comedy ^Adam Sandler|Ben Stiller|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers|Richard Kiel|Bob Barker|Allen Covert|Joe Flaherty|Lee Trevino|Robert Smigel|Dennis Dugan|Kevin Nealon|Verne Lundquist|Jared Van Snellenberg|Ken Camroux|Adam Sandler|Ben Stiller|Christopher McDonald|Julie Bowen|Frances Bay ^Dennis Dugan 
105^Bridges of Madison County, The (1995)^ ^135 minutes^March 25, 1997^1995^English ^Drama|Romance ^Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie|Sarah Kathryn Schmitt|Christopher Kroon|Phyllis Lyons|Debra Monk|Richard Lage|Michelle Benes|Alison Wiegert|Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie ^Clint Eastwood 
107^Muppet Treasure Island (1996)^ ^100 minutes^November 29, 2005^1996^English ^Adventure|Children|Comedy|Musical ^Tim Curry|Kevin Bishop|Jennifer Saunders|Billy Connolly|Dave Goelz|Frank Oz|Steve Whitmire|David Nicholls|Frederick Warder|Harry Jones|Peter Geeves|Jessica Hamilton|Tim Curry|Kevin Bishop|Jennifer Saunders|Billy Connolly|Dave Goelz ^Brian Henson 
108^Catwalk (1996)^ ^95 minutes^March 25, 1997^1995^English ^Documentary ^Christy Turlington|Azzedine Alaïa|Giorgio Armani|Nadja Auermann|Sandra Bernhard|Kate Betts|Brandi|Carla Bruni|Naomi Campbell|Nino Cerruti|Helena Christensen|Francesco Clemente|Grace Coddington|Cindy Crawford|Rufus Crawford|Jaye Davidson|Arthur Elgort|Linda Evangelista|Gianfranco Ferré|John Galliano|Valentino Garavani|Jean Paul Gaultier|Yasmeen Ghauri|Lady Amanda Harlech|Tricia Helfer|Karl Lagerfeld|Yasmin Le Bon|Kimora Lee|Polly Mellen|Isaac Mizrahi|Kate Moss|Oribe|Stephanie Roberts|RuPaul|Ève Salvail|Claudia Schiffer|Christian Slater|André Leon Talley|Niki Taylor|Stella Tennant|Liz Tilberis|Patricia Velásquez|Gianni Versace|Veronica Webb|Bruce Weber|Emma Wiklund|Anna Wintour|Sharon Stone|Christy Turlington|Azzedine Alaïa|Giorgio Armani|Nadja Auermann|Sandra Bernhard ^Robert Leacock 
110^Braveheart (1995)^ ^177 minutes^August 29, 2000^1995^English|Français|Latin ^Action|Drama|War ^Mel Gibson|Catherine McCormack|Sophie Marceau|Patrick McGoohan|Angus Macfadyen|Brendan Gleeson|James Robinson|James Cosmo|Sean McGinley|Gerda Stevenson|Mhairi Calvey|Jeanne Marine|Sean Lawlor|Sandy Nelson|Alan Tall|Andrew Weir|Brian Cox|Peter Hanly|Stephen Billington|Tommy Flanagan|Rupert Vansittart|Tam White|Ian Bannen|David O'Hara|Peter Mullan|David Gant|Malcolm Tierney|Martin Murphy|Gerard McSorley|Bernard Horsfall|Richard Leaf|Liam Carney|Ralph Riach|Barry McGovern|John Kavanagh|Alun Armstrong|Julie Austin|Alex Norton|Michael Byrne|William Scott-Masson|Dean Lopata|Donal Gibson|Jimmy Chisholm|John Murtagh|David McKay|Niall O'Brien|Martin Dempsey|Jimmy Keogh|Joe Savino|Mal Whyte|Paul Tucker|Graeme Ford|Greg Jeloudov|Rana Morrison|Jer O'Leary|Mel Gibson|Catherine McCormack|Sophie Marceau|Patrick McGoohan|Angus Macfadyen ^Mel Gibson 
111^Taxi Driver (1976)^ ^114 minutes^December 26, 2000^1976^English|Español ^Crime|Drama|Thriller ^Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle|Leonard Harris|Albert Brooks|Diahnne Abbott|Gino Ardito|Martin Scorsese|Murray Moston|Richard Higgs|Bill Minkin|Bob Maroff|Victor Argo|Joe Spinell|Frank Adu|Brenda Dickson|Norman Matlock|Harry Northup|Harlan Cary Poe|Steven Prince|Peter Savage|Nicholas Shields|Ralph S. Singleton|Annie Gagen|Carson Grant|Mary-Pat Green|Debbi Morgan|Don Stroud|Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle ^Martin Scorsese 
112^Rumble in the Bronx (Hont faan kui) (1995)^ ^91 minutes^June 24, 1997^1995^广州话 / 廣州話|English ^Action|Adventure|Comedy|Crime ^Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream|Garvin Cross|Morgan Lam|Kris Lord|Carrie Cain-Sparks|Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream ^Stanley Tong 
113^Before and After (1996)^ ^108 minutes^April 6, 2004^1996^English|Français|Deutsch ^Drama|Mystery ^Meryl Streep|Liam Neeson|Edward Furlong|Alfred Molina|Daniel von Bargen|Julia Weldon|Daniel von Bargen|John Heard|Ann Magnuson|Alison Folland|Bernadette Quigley|Timothy Patrick Cavanaugh|Sharon Ullrick|Paul Giamatti|Jordan Lund|Meryl Streep|Liam Neeson|Edward Furlong|Alfred Molina|Daniel von Bargen ^Barbet Schroeder 
114^Margaret's Museum (1995)^ ^114 minutes^March 25, 1997^1995^English ^Drama ^Helena Bonham Carter|Clive Russell|Craig Olejnik|Kate Nelligan|Kenneth Welsh|Andrea Morris|Helena Bonham Carter|Clive Russell|Craig Olejnik|Kate Nelligan|Kenneth Welsh ^Mort Ransen 
